,SYMBOL,Sector,NSE CODE
1513,JAIBALAJI:NS,Steel & Iron ProductsSteel Large Cap,"NSE:JAIBALAJI,"
1514,GALLANTT:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:GALLANTT,"
1515,MAHSEAMLES:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:MAHSEAMLES,"
1516,MIDHANI:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:MIDHANI,"
1517,TIIL:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:TIIL,"
1518,GALLANTT:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:GALLANTT,"
1519,BANSALWIRE:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:BANSALWIRE,"
1520,JTLIND:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:JTLIND,"
1521,SUNFLAG:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:SUNFLAG,"
1522,VENUSPIPES:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:VENUSPIPES,"
1523,JAYNECOIND:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:JAYNECOIND,"
1524,RAMASTEEL:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:RAMASTEEL,"
1525,MUKANDLTD:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:MUKANDLTD,"
1526,HARIOMPIPE:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:HARIOMPIPE,"
1527,SHANKARA:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:SHANKARA,"
1528,VSSL:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:VSSL,"
1529,KSL:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:KSL,"
1530,GOODLUCK:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:GOODLUCK,"
1531,PRAKASH:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:PRAKASH,"
1532,HITECH:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:HITECH,"
1533,PENIND:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:PENIND,"
1534,KAMDHENU:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:KAMDHENU,"
1535,MSPL:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:MSPL,"
1536,ELECTHERM:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:ELECTHERM,"
1537,JTLIND:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:JTLIND,"
1538,RATNAVEER:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:RATNAVEER,"
1539,STEELXIND:NS,Steel & Iron ProductsSteel Mid Cap,"NSE:STEELXIND,"
1543,MWL:NS,Steel & Iron ProductsSteel Small Cap,"NSE:MWL,"
1544,SWASTIK:NS,Steel & Iron ProductsSteel Small Cap,"NSE:SWASTIK,"
1545,SURANI:NS,Steel & Iron ProductsSteel Small Cap,"NSE:SURANI,"
1546,KRISHCA:NS,Steel & Iron ProductsSteel Small Cap,"NSE:KRISHCA,"
1547,GANDHITUBE:NS,Steel & Iron ProductsSteel Small Cap,"NSE:GANDHITUBE,"
1548,DPWIRES:NS,Steel & Iron ProductsSteel Small Cap,"NSE:DPWIRES,"
1549,MANAKSTEEL:NS,Steel & Iron ProductsSteel Small Cap,"NSE:MANAKSTEEL,"
1550,GEEKAYWIRE:NS,Steel & Iron ProductsSteel Small Cap,"NSE:GEEKAYWIRE,"
1551,BEDMUTHA:NS,Steel & Iron ProductsSteel Small Cap,"NSE:BEDMUTHA,"
1552,KRITIKA:NS,Steel & Iron ProductsSteel Small Cap,"NSE:KRITIKA,"
1553,VISASTEEL:NS,Steel & Iron ProductsSteel Small Cap,"NSE:VISASTEEL,"
1554,MANAKCOAT:NS,Steel & Iron ProductsSteel Small Cap,"NSE:MANAKCOAT,"
1555,INCREDIBLE:NS,Steel & Iron ProductsSteel Small Cap,"NSE:INCREDIBLE,"
1556,MAHASTEEL:NS,Steel & Iron ProductsSteel Small Cap,"NSE:MAHASTEEL,"
1557,VRAJ:NS,Steel & Iron ProductsSteel Small Cap,"NSE:VRAJ,"
1558,VSTL:NS,Steel & Iron ProductsSteel Small Cap,"NSE:VSTL,"
1561,CMNL:NS,Steel & Iron ProductsSteel Small Cap,"NSE:CMNL,"
1562,SALSTEEL:NS,Steel & Iron ProductsSteel Small Cap,"NSE:SALSTEEL,"
1563,RENUKA:NS,Sugar/AGRICULTURE,"NSE:RENUKA,"
1564,EIDPARRY:NS,Sugar/AGRICULTURE,"NSE:EIDPARRY,"
1565,BALRAMCHIN:NS,Sugar/AGRICULTURE,"NSE:BALRAMCHIN,"
1566,TRIVENI:NS,Sugar/AGRICULTURE,"NSE:TRIVENI,"
1567,BANARISUG:NS,Sugar/AGRICULTURE,"NSE:BANARISUG,"
1568,DALMIASUG:NS,Sugar/AGRICULTURE,"NSE:DALMIASUG,"
1569,BAJAJHIND:NS,Sugar/AGRICULTURE,"NSE:BAJAJHIND,"
1570,DWARKESH:NS,Sugar/AGRICULTURE,"NSE:DWARKESH,"
1571,DHAMPURSUG:NS,Sugar/AGRICULTURE,"NSE:DHAMPURSUG,"
1572,UGARSUGAR:NS,Sugar/AGRICULTURE,"NSE:UGARSUGAR,"
1573,DBOL:NS,Sugar/AGRICULTURE,"NSE:DBOL,"
1574,UTTAMSUGAR:NS,Sugar/AGRICULTURE,"NSE:UTTAMSUGAR,"
1575,AVADHSUGAR:NS,Sugar/AGRICULTURE,"NSE:AVADHSUGAR,"
1576,DCMSRIND:NS,Sugar/AGRICULTURE,"NSE:DCMSRIND,"
1577,MAGADSUGAR:NS,Sugar/AGRICULTURE,"NSE:MAGADSUGAR,"
1578,MAWANASUG:NS,Sugar/AGRICULTURE,"NSE:MAWANASUG,"
1579,RANASUG:NS,Sugar/AGRICULTURE,"NSE:RANASUG,"
1580,PONNIERODE:NS,Sugar/AGRICULTURE,"NSE:PONNIERODE,"
1581,VISHWARAJ:NS,Sugar/AGRICULTURE,"NSE:VISHWARAJ,"
1582,KOTARISUG:NS,Sugar/AGRICULTURE,"NSE:KOTARISUG,"
1583,KCPSUGIND:NS,Sugar/AGRICULTURE,"NSE:KCPSUGIND,"
1584,SAKHTISUG:NS,Sugar/AGRICULTURE,"NSE:SAKHTISUG,"
1585,KMSUGAR:NS,Sugar/AGRICULTURE,"NSE:KMSUGAR,"
1586,GODAVARIB:NS,Sugar/AGRICULTURE,"NSE:GODAVARIB,"
1587,TATACONSUM:NS,Tea/Coffee/AGRICULTURE,"NSE:TATACONSUM,"
1588,CCL:NS,Tea/Coffee/AGRICULTURE,"NSE:CCL,"
1590,ANDREWYU:BO,Tea/Coffee/AGRICULTURE,"NSE:ANDREWYU,"
1591,ROSSELLIND:NS,Tea/Coffee/AGRICULTURE,"NSE:ROSSELLIND,"
1592,JAYSREETEA:NS,Tea/Coffee/AGRICULTURE,"NSE:JAYSREETEA,"
1593,DTIL:NS,Tea/Coffee/AGRICULTURE,"NSE:DTIL,"
1594,MCLEODRUSS:NS,Tea/Coffee/AGRICULTURE,"NSE:MCLEODRUSS,"
1595,UNITEDTEA:NS,Tea/Coffee/AGRICULTURE,"NSE:UNITEDTEA,"
1596,ITI:NS,Telecommunication - EquipmentTelecom,"NSE:ITI,"
1597,HFCL:NS,Telecommunication - EquipmentTelecom,"NSE:HFCL,"
1598,BBOX:NS,Telecommunication - EquipmentTelecom,"NSE:BBOX,"
1599,GTLINFRA:NS,Telecommunication - EquipmentTelecom,"NSE:GTLINFRA,"
1600,FROG:NS,Telecommunication - EquipmentTelecom,"NSE:FROG,"
1601,AVANTEL:NS,Telecommunication - EquipmentTelecom,"NSE:AVANTEL,"
1602,BHARTIARTL:NS,Telecommunication - Service ProviderTelecom,"NSE:BHARTIARTL,"
1603,INDUSTOWER:NS,Telecommunication - Service ProviderTelecom,"NSE:INDUSTOWER,"
1604,TATACOMM:NS,Telecommunication - Service ProviderTelecom,"NSE:TATACOMM,"
1605,IDEA:NS,Telecommunication - Service ProviderTelecom,"NSE:IDEA,"
1606,TTML:NS,Telecommunication - Service ProviderTelecom,"NSE:TTML,"
1607,RAILTEL:NS,Telecommunication - Service ProviderTelecom,"NSE:RAILTEL,"
1608,HATHWAY:NS,Telecommunication - Service ProviderTelecom,"NSE:HATHWAY,"
1609,MTNL:NS,Telecommunication - Service ProviderTelecom,"NSE:MTNL,"
1610,RCOM:NS,Telecommunication - Service ProviderTelecom,"NSE:RCOM,"
1611,IDEA:NS,Telecommunication - Service ProviderTelecom,"NSE:IDEA,"
1612,BHARTIHEXA:NS,Telecommunication - Service ProviderTelecom,"NSE:BHARTIHEXA,"
1613,KPIL:NS,"Engineering - ConstructionInfrastructureMid Cap		","NSE:KALPATPOWR,"
1614,LMW:NS,Textile - Machinery,"NSE:LMW,"
1615,INDIANCARD:NS,Textile - Machinery,"NSE:INDIANCARD,"
1616,RAJRILTD:NS,Textile - Manmade Fibres,"NSE:RAJRILTD,"
1617,GANECOS:NS,Textile - Manmade Fibres,"NSE:GANECOS,"
1618,INDORAMA:NS,Textile - Manmade Fibres,"NSE:INDORAMA,"
1619,BANSWRAS:NS,Textile - Manmade Fibres,"NSE:BANSWRAS,"
1620,VARDHACRLC:NS,Textile - Manmade Fibres,"NSE:VARDHACRLC,"
1621,SARLAPOLY:NS,Textile - Manmade Fibres,"NSE:SARLAPOLY,"
1622,PASUPTAC:NS,Textile - Manmade Fibres,"NSE:PASUPTAC,"
1623,TRIDENT:NS,Textile - Spinning,"NSE:TRIDENT,"
1624,FILATEX:NS,Textile - Spinning,"NSE:FILATEX,"
1625,NITINSPIN:NS,Textile - Spinning,"NSE:NITINSPIN,"
1626,NAHARSPING:NS,Textile - Spinning,"NSE:NAHARSPING,"
1627,AMBIKCO:NS,Textile - Spinning,"NSE:AMBIKCO,"
1628,SUTLEJTEX:NS,Textile - Spinning,"NSE:SUTLEJTEX,"
1629,NAHARINDUS:NS,Textile - Spinning,"NSE:NAHARINDUS,"
1630,BASML:NS,Textile - Spinning,"NSE:BASML,"
1631,PRECOT:NS,Textile - Spinning,"NSE:PRECOT,"
1632,MARALOVER:NS,Textile - Spinning,"NSE:MARALOVER,"
1633,LAMBODHARA:NS,Textile - Spinning,"NSE:LAMBODHARA,"
1634,GINNIFILA:NS,Textile - Spinning,"NSE:GINNIFILA,"
1635,PASHUPATI:NS,Textile - Spinning,"NSE:PASHUPATI,"
1636,SHIVATEX:NS,Textile - Spinning,"NSE:SHIVATEX,"
1637,DCM:NS,Textile - Spinning,"NSE:DCM,"
1638,RELCHEMQ:NS,Textile - Spinning,"NSE:RELCHEMQ,"
1639,SALONA:NS,Textile - Spinning,"NSE:SALONA,"
1640,PIONEEREMB:NS,Textile - Spinning,"NSE:PIONEEREMB,"
1641,RAYMOND:NS,Textile - Weaving,"NSE:RAYMOND,"
1642,SIYSIL:NS,Textile - Weaving,"NSE:SIYSIL,"
1643,UNITEDPOLY:NS,Textile - Weaving,"NSE:UNITEDPOLY,"
1644,MANOMAY:NS,Textile - Weaving,"NSE:MANOMAY,"
1645,BSL:NS,Textile - Weaving,"NSE:BSL,"
1646,DIGJAMLMTD:NS,Textile - Weaving,"NSE:DIGJAMLMTD,"
1647,MORARJEE:NS,Textile - Weaving,"NSE:MORARJEE,"
1648,AARVEEDEN:NS,Textile - Weaving,"NSE:AARVEEDEN,"
1649,PAGEIND:NS,TextileLarge Cap,"NSE:PAGEIND,"
1650,MANYAVAR:NS,TextileLarge Cap,"NSE:MANYAVAR,"
1651,KPRMILL:NS,TextileLarge Cap,"NSE:KPRMILL,"
1652,VTL:NS,TextileLarge Cap,"NSE:VTL,"
1653,ALOKINDS:NS,TextileLarge Cap,"NSE:ALOKINDS,"
1654,SWANENERGY:NS,TextileLarge Cap,"NSE:SWANENERGY,"
1655,WELSPUNLIV:NS,TextileLarge Cap,"NSE:WELSPUNLIV,"
1656,JINDWORLD:NS,TextileMid Cap,"NSE:JINDWORLD,"
1657,GARFIBRES:NS,TextileMid Cap,"NSE:GARFIBRES,"
1658,LUXIND:NS,TextileMid Cap,"NSE:LUXIND,"
1659,PDSL:NS,TextileMid Cap,"NSE:PDSL,"
1660,ICIL:NS,TextileMid Cap,"NSE:ICIL,"
1661,ARVIND:NS,TextileMid Cap,"NSE:ARVIND,"
1662,KKCL:NS,TextileMid Cap,"NSE:KKCL,"
1663,GOKEX:NS,TextileMid Cap,"NSE:GOKEX,"
1664,DOLLAR:NS,TextileMid Cap,"NSE:DOLLAR,"
1665,MAYURUNIQ:NS,TextileMid Cap,"NSE:MAYURUNIQ,"
1666,RUPA:NS,TextileMid Cap,"NSE:RUPA,"
1667,CANTABIL:NS,TextileMid Cap,"NSE:CANTABIL,"
1668,BOMDYEING:NS,TextileMid Cap,"NSE:BOMDYEING,"
1669,MONTECARLO:NS,TextileMid Cap,"NSE:MONTECARLO,"
1670,SANGAMIND:NS,TextileMid Cap,"NSE:SANGAMIND,"
1671,PGIL:NS,TextileMid Cap,"NSE:PGIL,"
1672,KITEX:NS,TextileMid Cap,"NSE:KITEX,"
1673,SPAL:NS,TextileMid Cap,"NSE:SPAL,"
1674,HIMATSEIDE:NS,TextileMid Cap,"NSE:HIMATSEIDE,"
1675,CENTENKA:NS,TextileMid Cap,"NSE:CENTENKA,"
1676,SPORTKING:NS,TextileMid Cap,"NSE:SPORTKING,"
1677,AYMSYNTEX:NS,TextileMid Cap,"NSE:AYMSYNTEX,"
1678,RSWM:NS,TextileSmall Cap,"NSE:RSWM,"
1679,FAZE3Q:NS,TextileSmall Cap,"NSE:FAZE3Q,"
1680,CHEVIOT:NS,TextileSmall Cap,"NSE:CHEVIOT,"
1681,RUBYMILLS:NS,TextileSmall Cap,"NSE:RUBYMILLS,"
1682,AXITA:NS,TextileSmall Cap,"NSE:AXITA,"
1683,IRISDOREME:NS,TextileSmall Cap,"NSE:IRISDOREME,"
1684,DONEAR:NS,TextileSmall Cap,"NSE:DONEAR,"
1685,SELMC:NS,TextileSmall Cap,"NSE:SELMC,"
1686,SBC:NS,TextileSmall Cap,"NSE:SBC,"
1687,ORBTEXP:NS,TextileSmall Cap,"NSE:ORBTEXP,"
1688,VIPCLOTHNG:NS,TextileSmall Cap,"NSE:VIPCLOTHNG,"
1689,LOYALTEX:NS,TextileSmall Cap,"NSE:LOYALTEX,"
1690,ESSENTIA:NS,TextileSmall Cap,"NSE:ESSENTIA,"
1691,NDL:NS,TextileSmall Cap,"NSE:NDL,"
1692,DCMNVL:NS,TextileSmall Cap,"NSE:DCMNVL,"
1693,ASHIMASYN:NS,TextileSmall Cap,"NSE:ASHIMASYN,"
1694,ZODIACLOTH:NS,TextileSmall Cap,"NSE:ZODIACLOTH,"
1695,MHLXMIRU:NS,TextileSmall Cap,"NSE:MHLXMIRU,"
1696,INDTERRAIN:NS,TextileSmall Cap,"NSE:INDTERRAIN,"
1697,ADANIENT:NS,TradingLarge Cap,"NSE:ADANIENT,"
1698,REDINGTON:NS,TradingLarge Cap,"NSE:REDINGTON,"
1699,MMTC:NS,TradingLarge Cap,"NSE:MMTC,"
1700,LANDMARK:NS,TradingMid Cap,"NSE:LANDMARK,"
1701,OPTIEMUS:NS,TradingMid Cap,"NSE:OPTIEMUS,"
1702,SIRCA:NS,TradingMid Cap,"NSE:SIRCA,"
1703,UNIENTER:NS,TradingMid Cap,"NSE:UNIENTER,"
1704,IMPAL:NS,TradingMid Cap,"NSE:IMPAL,"
1705,AGARIND:NS,TradingMid Cap,"NSE:AGARIND,"
1706,HEXATRADEX:NS,TradingMid Cap,"NSE:HEXATRADEX,"
1707,ZUARIIND:NS,TradingMid Cap,"NSE:ZUARIIND,"
1708,DENTALKART:NS,TradingMid Cap,"NSE:DENTALKART,"
1709,ORIENTTECH:NS,TradingMid Cap,"NSE:ORIENTTECH,"
1710,ENTERO:NS,TradingMid Cap,"NSE:ENTERO,"
1711,RPTECH:NS,TradingMid Cap,"NSE:RPTECH,"
1712,MUFTI:NS,TradingMid Cap,"NSE:MUFTI,"
1713,HONASA:NS,TradingMid Cap,"NSE:HONASA,"
1714,MVGJL:NS,TradingMid Cap,"NSE:MVGJL,"
1715,JSLL:NS,TradingSmall Cap,"NSE:JSLL,"
1716,SHIVAUM:NS,TradingSmall Cap,"NSE:SHIVAUM,"
1717,REMUS:NS,TradingSmall Cap,"NSE:REMUS,"
1718,KNAGRI:NS,TradingSmall Cap,"NSE:KNAGRI,"
1719,QMSMEDI:NS,TradingSmall Cap,"NSE:QMSMEDI,"
1720,MANAKSIA:NS,TradingSmall Cap,"NSE:MANAKSIA,"
1721,VINYLINDIA:NS,TradingSmall Cap,"NSE:VINYLINDIA,"
1722,NRL:NS,TradingSmall Cap,"NSE:NRL,"
1723,SREEL:NS,TradingSmall Cap,"NSE:SREEL,"
1724,STCINDIA:NS,TradingSmall Cap,"NSE:STCINDIA,"
1725,OSWALAGRO:NS,TradingSmall Cap,"NSE:OSWALAGRO,"
1726,RACE:NS,TradingSmall Cap,"NSE:RACE,"
1727,KOTHARIPRO:NS,TradingSmall Cap,"NSE:KOTHARIPRO,"
1728,SAKUMA:NS,TradingSmall Cap,"NSE:SAKUMA,"
1729,EQUIPPP:NS,TradingSmall Cap,"NSE:EQUIPPP,"
1730,ANMOL:NS,TradingSmall Cap,"NSE:ANMOL,"
1731,RAJMET:NS,TradingSmall Cap,"NSE:RAJMET,"
1732,TEMBO:NS,TradingSmall Cap,"NSE:TEMBO,"
1733,GOYALALUM:NS,TradingSmall Cap,"NSE:GOYALALUM,"
1734,SIL:NS,TradingSmall Cap,"NSE:SIL,"
1735,JMA:NS,TradingSmall Cap,"NSE:JMA,"
1736,UMAEXPORTS:NS,TradingSmall Cap,"NSE:UMAEXPORTS,"
1737,SVPGLOB:NS,TradingSmall Cap,"NSE:SVPGLOB,"
1738,SIGIND:NS,TradingSmall Cap,"NSE:SIGIND,"
1739,DRAGARWQ:BO,TradingSmall Cap,"NSE:DRAGARWQ,"
1740,SSDL:NS,TradingSmall Cap,"NSE:SSDL,"
1742,IRCTC:NS,Travel Services-Hospitality,"NSE:IRCTC,"
1743,EASEMYTRIP:NS,Travel Services-Hospitality,"NSE:EASEMYTRIP,"
1744,BLS:NS,Travel Services-Hospitality,"NSE:BLS,"
1745,THOMASCOOK:NS,Travel Services-Hospitality,"NSE:THOMASCOOK,"
1746,ECOSMOBLTY:NS,Travel Services-Hospitality,"NSE:ECOSMOBLTY,"
1747,IXIGO:NS,Travel Services-Hospitality,"NSE:IXIGO,"
1748,TBOTEK:NS,Travel Services-Hospitality,"NSE:TBOTEK,"
1749,YATRA:NS,Travel Services-Hospitality,"NSE:YATRA,"
1750,ZEEL:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:ZEEL,"
1751,SUNTV:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:SUNTV,"
1752,NETWORK18:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:NETWORK18,"
1753,TV18BRDCST:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:TV18BRDCST,"
1754,DISHTV:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:DISHTV,"
1755,DEN:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:DEN,"
1756,NDTV:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:NDTV,"
1757,GTPL:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:GTPL,"
1758,TVTODAY:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:TVTODAY,"
1759,ENIL:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:ENIL,"
1760,ZEEMEDIA:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:ZEEMEDIA,"
1761,NDLVENTURE:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:NDLVENTURE,"
1762,PHANTOMFX:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:PHANTOMFX,"
1763,RADIOCITY:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:RADIOCITY,"
1764,RAJTV:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:RAJTV,"
1765,BTML:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:BTML,"
1766,SITINET:NS,TV Broadcasting & Software Production-Media & Entertainment,"NSE:SITINET,"
1767,BALKRISIND:NS,Tyres & Allied/AUTOMOBILE & ANCILLARIES,"NSE:BALKRISIND,"
1768,MRF:NS,Tyres & Allied/AUTOMOBILE & ANCILLARIES,"NSE:MRF,"
1769,APOLLOTYRE:NS,Tyres & Allied/AUTOMOBILE & ANCILLARIES,"NSE:APOLLOTYRE,"
1770,CEATLTD:NS,Tyres & Allied/AUTOMOBILE & ANCILLARIES,"NSE:CEATLTD,"
1771,JKTYRE:NS,Tyres & Allied/AUTOMOBILE & ANCILLARIES,"NSE:JKTYRE,"
1773,TVSSRICHAK:NS,Tyres & Allied/AUTOMOBILE & ANCILLARIES,"NSE:TVSSRICHAK,"
1774,VIAZ:NS,Tyres & Allied/AUTOMOBILE & ANCILLARIES,"NSE:VIAZ,"
1775,BIRLATYRE:NS,Tyres & Allied/AUTOMOBILE & ANCILLARIES,"NSE:BIRLATYRE,"
1776,TOLINS:NS,Tyres & Allied/AUTOMOBILE & ANCILLARIES,"NSE:TOLINS,"
1777,KDDL:NS,Watches & Accessories-CONSUMER DURABLES,"NSE:KDDL,"
1779,CENTURYPLY:NS,Wood & Wood Products-CONSTRUCTION MATERIAL,"NSE:CENTURYPLY,"
1780,GREENPANEL:NS,Wood & Wood Products-CONSTRUCTION MATERIAL,"NSE:GREENPANEL,"
1781,GREENPLY:NS,Wood & Wood Products-CONSTRUCTION MATERIAL,"NSE:GREENPLY,"
1782,ARCHIDPLY:NS,Wood & Wood Products-CONSTRUCTION MATERIAL,"NSE:ARCHIDPLY,"
1783,ADL:NS,Wood & Wood Products-CONSTRUCTION MATERIAL,"NSE:ADL,"
1784,GREENPANEL:NS,Wood & Wood Products-CONSTRUCTION MATERIAL,"NSE:GREENPANEL,"
1785,GREENPLY:NS,Wood & Wood Products-CONSTRUCTION MATERIAL,"NSE:GREENPLY,"
1786,ARCHIDPLY:NS,Wood & Wood Products-CONSTRUCTION MATERIAL,"NSE:ARCHIDPLY,"
1787,ADL:NS,Wood & Wood Products-CONSTRUCTION MATERIAL,"NSE:ADL,"
